842.248549,299.703387,79,FAILED
852.955736,298.616586,75.8543771,
858.863655,326.637004,70.2699108,
868.5842250000001,351.60398799999996,62.5211403,
834.501969,350.402827,79,FAILED
835.899101,365.020667,79,FAILED
837.60405,334.89018999999996,79,FAILED
841.471855,371.587862,79,FAILED
839.242176,299.337651,79,FAILED
843.801426,349.279889,79,FAILED
846.605386,354.71994,79,FAILED
841.436232,264.81024909999996,79,FAILED
850.678752,351.667557,77.8454144,
846.127373,286.0685112,79,FAILED
851.570694,342.348518,76.2351531,
848.350231,288.4419004,79,FAILED
849.05173,294.478524,79,FAILED
851.645917,300.818992,77.2550462,
860.506336,394.938887,69.5849112,
849.674355,251.2525045,78.4304391,
855.431709,294.837145,73.9181038,
864.259339,390.34900300000004,67.4831475,
855.913468,291.18578,72.3415444,
858.560442,285.8980323,70.866451,
863.117468,326.068045,66.3735465,
868.620456,374.862716,63.6865107,
862.371549,275.23811390000003,68.6116066,
861.904758,266.4041555,68.5821633,
865.933926,335.485856,64.00171879999999,
861.516846,254.0517916,68.8580904,
862.35154,258.2748385,67.8829883,
868.0207829999999,332.32067900000004,61.8828967,
864.648765,249.81851799999998,65.0171383,
868.3479110000001,297.644337,62.0704391,
874.8431820000001,393.05364399999996,57.2131486,
866.947934,254.4984297,63.7337531,
866.093603,234.6663299,63.470046499999995,
871.767198,277.8111711,59.9333628,
834.799559,339.528062,79,FAILED
836.648702,343.406257,79,FAILED
839.718298,363.16747699999996,79,FAILED
837.302155,270.6623211,79,FAILED
838.357785,293.722866,79,FAILED
837.406493,277.16319,79,FAILED
837.204918,245.0016941,79,FAILED
838.9718760000001,240.3701704,79,FAILED
842.606151,283.47380350000003,79,FAILED
848.429241,341.783998,78.6027337,
857.702816,397.814975,72.3489453,
845.925322,249.63697539999998,79,FAILED
852.675924,334.679033,74.9048443,
851.318189,278.9417846,77.3713908,
854.697803,344.50784799999997,72.9547188,
854.681686,333.10141899999996,72.9962011,
851.679844,271.0101218,76.7398137,
857.268802,328.707052,72.3847411,
853.1926599999999,285.3976408,74.5222257,
852.000275,265.3945911,76.0111857,
857.170155,335.668237,70.8627912,
859.327751,347.84552099999996,69.6318727,
859.778125,342.97211500000003,69.4405519,
857.863073,296.291289,71.6954034,
859.891316,325.404459,68.1871489,
862.7523209999999,338.305123,66.1990078,
866.782361,370.864425,64.7326082,
867.48499,362.15374299999996,63.0570415,
860.641538,248.8858602,68.4286934,
867.407608,346.918066,62.245846,
864.608207,298.189031,64.2985384,
865.544632,286.5542013,64.60705490000001,
865.64957,260.9627972,64.1058886,
867.960593,268.0321046,62.9207871,
869.39715,281.5863589,60.9313954,
867.114516,230.6544118,61.9206708,
877.019027,381.432859,54.6336164,
869.753829,258.36767399999997,60.9952319,
873.370307,253.7110224,57.478205,
875.607983,287.5659483,55.0572914,
876.3638,261.151924,55.3748202,
880.971512,341.956909,50.4805266,
882.718263,335.63435300000003,49.2651483,
832.837653,306.16848,79,FAILED
838.149053,352.454601,79,FAILED
839.536338,353.55942500000003,79,FAILED
842.682444,333.714341,79,FAILED
840.471897,292.293907,79,FAILED
847.0881850000001,358.757109,79,FAILED
840.007533,273.1534805,79,FAILED
847.197502,349.38363300000003,79,FAILED
841.7542109999999,268.510199,79,FAILED
844.8143230000001,274.2016627,79,FAILED
845.958814,254.9309414,79,FAILED
854.311269,358.510815,73.7912695,
855.814659,350.14257,71.9715402,
853.916595,300.077494,73.8769013,
861.2618219999999,382.815946,67.6324451,
855.907978,285.4390479,72.5783594,
858.213491,299.579033,69.5884271,
857.133722,252.928954,71.6213015,
859.677382,271.0126316,69.4771459,
861.778015,288.9210966,67.080669,
867.339243,356.919103,62.9729486,
866.825461,342.724458,62.354625,
867.499471,337.172368,62.1259107,
873.837762,393.06255699999997,58.2544857,
863.803361,266.0832563,66.16129240000001,
861.495552,235.00159589999998,66.41603119999999,
869.776356,350.15682200000003,59.9830936,
877.830111,385.96115,53.6179839,
872.493993,277.0782179,57.6389233,
837.021626,371.482731,79,FAILED
837.3879489999999,338.56167700000003,79,FAILED
842.426658,381.23317299999997,79,FAILED
835.842745,289.42983,79,FAILED
841.578683,356.824162,79,FAILED
837.982211,288.9602271,79,FAILED
843.587901,358.671047,79,FAILED
846.769715,363.26689999999996,79,FAILED
839.726029,237.4279115,79,FAILED
843.10031,269.45479009999997,79,FAILED
859.471495,400.13411099999996,69.4398539,
849.96419,289.249017,76.9026274,
861.253159,396.34182,67.6784217,
860.942735,349.044523,67.48916080000001,
861.181855,329.702692,66.4798735,
866.116085,379.221478,63.764537399999995,
860.195681,303.79776300000003,67.249192,
869.435438,389.216246,61.0416428,
869.752095,393.966568,60.6314644,
858.7973959999999,229.6554402,68.5141506,
861.465337,252.1353079,66.7859119,
865.157577,274.7165518,66.12522899999999,
868.218968,341.365103,60.5507745,
863.5856719999999,256.1157789,65.4215167,
868.045402,336.32912999999996,59.832562,
866.2630340000001,238.66156569999998,61.4743272,
878.484061,371.230118,53.7649107,
880.02612,379.881673,51.8850157,
880.033921,385.87187900000004,51.348513,
880.550918,373.790835,51.711697,
874.443949,291.874753,55.0133163,
884.343177,373.95710199999996,48.1680114,
835.187909,375.492369,79,FAILED
834.891938,327.05294200000003,79,FAILED
834.946436,313.005871,79,FAILED
837.620501,345.732487,79,FAILED
839.791528,349.401748,79,FAILED
844.543251,368.143104,79,FAILED
837.318059,265.6990338,79,FAILED
841.771616,302.45921599999997,79,FAILED
841.251817,275.1948802,79,FAILED
850.425468,335.981205,76.3452324,
847.701807,291.515519,78.1415684,
853.641351,339.408061,72.9760283,
858.975437,377.162437,70.4440943,
859.6561810000001,352.048805,69.7723697,
858.456871,338.555853,68.8126591,
854.2716780000001,276.6682338,73.3316934,
863.51389,387.02155200000004,65.46732320000001,
858.372202,329.658179,68.4869102,
855.517013,246.7568031,71.8632701,
865.09143,366.07053199999996,64.3228585,
864.907239,350.361287,64.2800202,
857.094611,251.5499011,69.8261207,
860.379477,240.2201672,67.0472565,
861.058325,245.3135948,66.7977079,
872.203728,397.15443700000003,58.1465498,
864.150542,279.2706209,64.8096644,
865.089417,293.590469,63.27161079999999,
874.841331,397.261191,55.969061,
862.798626,227.0553382,63.87321080000001,
870.199043,339.505258,58.3846767,
876.453447,394.131912,54.6758165,
875.3660669999999,374.50603,55.3487169,
872.831022,287.9529125,57.1306674,
869.585286,231.7183557,58.5871613,
869.821914,227.3791859,58.3758648,
870.4437350000001,235.7046752,58.5234081,
879.873568,361.025675,51.6821252,
881.798527,370.835347,49.6580033,
872.1658669999999,229.75546889999998,56.3163637,
881.8789850000001,364.04438600000003,50.1852445,
883.635234,382.472938,48.3352018,
877.804125,265.0855821,53.1534609,
874.64459,239.0642915,54.0989258,
882.616923,343.814805,48.3655718,
883.305826,350.045571,47.7161128,
880.958312,275.2918966,48.9462008,
836.465351,367.054576,79,FAILED
833.299888,311.164338,79,FAILED
834.650533,309.170054,79,FAILED
843.033411,386.762155,79,FAILED
838.129956,332.154224,79,FAILED
833.1742360000001,254.2751381,79,FAILED
